,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
194,2022-08-28 14:05:50.860,0 days 02:04:50.780000,,,0 days 00:00:25.136000,11216,315,8,100,False,0,pos,1661.3113811787437,0.23948478106495888,OnTrack,6114,-4607,4311
195,2022-08-28 14:05:50.934,0 days 02:04:50.854000,,,0 days 00:00:25.210000,11200,315,8,100,False,0,car,1667.79,0.24041870027335618,OnTrack,6135,-4670,4313
196,2022-08-28 14:05:51.020,0 days 02:04:50.940000,,,0 days 00:00:25.296000,11210,315,8,100,False,0,pos,1675.3333242250546,0.24150610108876344,OnTrack,6159,-4741,4317
197,2022-08-28 14:05:51.094,0 days 02:04:51.014000,,,0 days 00:00:25.370000,11221,316,8,100,False,0,car,1681.8344444444444,0.2424432639650648,OnTrack,6178,-4799,4319
198,2022-08-28 14:05:51.320,0 days 02:04:51.240000,,,0 days 00:00:25.596000,11209,316,8,100,False,0,pos,1701.7329949188968,0.24531172081058586,OnTrack,6241,-4990,4328
199,2022-08-28 14:05:51.374,0 days 02:04:51.294000,,,0 days 00:00:25.650000,11198,317,8,100,False,0,car,1706.49,0.24599746240802475,OnTrack,6260,-5048,4330
200,2022-08-28 14:05:51.561,0 days 02:04:51.481000,,,0 days 00:00:25.837000,11229,317,8,100,False,0,pos,1722.9590386780626,0.2483715412031557,OnTrack,6330,-5257,4340
201,2022-08-28 14:05:51.821,0 days 02:04:51.741000,,,0 days 00:00:26.097000,11260,317,8,100,False,0,pos,1745.85084933171,0.2516714886571239,OnTrack,6386,-5425,4348
202,2022-08-28 14:05:51.894,0 days 02:04:51.814000,,,0 days 00:00:26.170000,11291,317,8,100,False,0,car,1752.2788888888888,0.2525981166592361,OnTrack,6404,-5481,4350
203,2022-08-28 14:05:52.041,0 days 02:04:51.961000,,,0 days 00:00:26.317000,11294,317,8,100,False,0,pos,1765.2241646470954,0.2544642307218389,OnTrack,6447,-5608,4357
204,2022-08-28 14:05:52.174,0 days 02:04:52.094000,,,0 days 00:00:26.450000,11297,317,8,100,False,0,car,1776.9344444444444,0.25615231510219605,OnTrack,6479,-5706,4361
205,2022-08-28 14:05:52.321,0 days 02:04:52.241000,,,0 days 00:00:26.597000,11301,317,8,100,False,0,pos,1789.8714344123655,0.25801723473448607,OnTrack,6519,-5825,4367
206,2022-08-28 14:05:52.494,0 days 02:04:52.414000,,,0 days 00:00:26.770000,11305,317,8,100,False,0,car,1805.112222222222,0.26021425617986454,OnTrack,6582,-6014,4376
207,2022-08-28 14:05:52.601,0 days 02:04:52.521000,,,0 days 00:00:26.877000,11306,317,8,100,False,0,pos,1814.561727699404,0.26157644076248593,OnTrack,6617,-6120,4382
208,2022-08-28 14:05:52.814,0 days 02:04:52.734000,,,0 days 00:00:27.090000,11307,318,8,100,False,0,car,1833.3788888888887,0.2642890109517844,OnTrack,6657,-6240,4387
209,2022-08-28 14:05:52.961,0 days 02:04:52.881000,,,0 days 00:00:27.237000,11288,317,8,100,False,0,pos,1846.322384752939,0.2661548684354176,OnTrack,6695,-6354,4393
210,2022-08-28 14:05:52.974,0 days 02:04:52.894000,,,0 days 00:00:27.250000,11269,317,8,100,False,0,car,1847.4677777777772,0.26631998149061864,OnTrack,6699,-6368,4393
211,2022-08-28 14:05:53.161,0 days 02:04:53.081000,,,0 days 00:00:27.437000,11296,317,8,100,False,0,pos,1863.975618908243,0.26869965381681415,OnTrack,6779,-6605,4405
212,2022-08-28 14:05:53.334,0 days 02:04:53.254000,,,0 days 00:00:27.610000,11324,318,8,100,False,0,car,1879.2677777777774,0.2709040806090285,OnTrack,6816,-6718,4410
213,2022-08-28 14:05:53.534,0 days 02:04:53.454000,,,0 days 00:00:27.810000,11261,318,8,100,False,0,car,1896.934444444444,0.27345080234147834,OnTrack,6854,-6832,4415
214,2022-08-28 14:05:53.541,0 days 02:04:53.461000,,,0 days 00:00:27.817000,11285,318,8,100,False,0,pos,1897.5525939610943,0.2735399111041929,OnTrack,6857,-6840,4416
215,2022-08-28 14:05:53.734,0 days 02:04:53.654000,,,0 days 00:00:28.010000,11309,318,8,100,False,0,car,1914.6011111111104,0.27599752407392825,OnTrack,6942,-7091,4427
216,2022-08-28 14:05:53.761,0 days 02:04:53.681000,,,0 days 00:00:28.037000,11341,318,8,100,False,0,pos,1916.9895661789888,0.2763418295698724,OnTrack,6953,-7124,4429
217,2022-08-28 14:05:54.054,0 days 02:04:53.974000,,,0 days 00:00:28.330000,11374,319,8,100,False,0,car,1942.956666666666,0.28008509254009945,OnTrack,7025,-7340,4440
218,2022-08-28 14:05:54.241,0 days 02:04:54.161000,,,0 days 00:00:28.517000,11350,319,8,100,False,0,pos,1959.5272645772732,0.2824738115109654,OnTrack,7071,-7477,4447
219,2022-08-28 14:05:54.334,0 days 02:04:54.254000,,,0 days 00:00:28.610000,11326,319,8,100,False,0,car,1967.7677777777772,0.2836617149479992,OnTrack,7102,-7571,4451
220,2022-08-28 14:05:54.533,0 days 02:04:54.453000,,,0 days 00:00:28.809000,11334,319,8,100,False,0,car,1985.401388888888,0.28620367158789933,OnTrack,7176,-7789,4461
221,2022-08-28 14:05:54.561,0 days 02:04:54.481000,,,0 days 00:00:28.837000,11312,319,8,100,False,0,pos,1987.8816370784098,0.2865612094350385,OnTrack,7184,-7813,4463
222,2022-08-28 14:05:54.853,0 days 02:04:54.773000,,,0 days 00:00:29.129000,11291,319,8,100,False,0,car,2013.7569444444437,0.29029124005407053,OnTrack,7233,-7956,4469
223,2022-08-28 14:05:54.921,0 days 02:04:54.841000,,,0 days 00:00:29.197000,11335,319,8,100,False,0,pos,2019.8000590263819,0.2911623795580804,OnTrack,7247,-7997,4472
224,2022-08-28 14:05:55.053,0 days 02:04:54.973000,,,0 days 00:00:29.329000,11379,320,8,100,False,0,car,2031.5347222222213,0.29285397890433457,OnTrack,7281,-8101,4477
225,2022-08-28 14:05:55.181,0 days 02:04:55.101000,,,0 days 00:00:29.457000,11370,319,8,100,False,0,pos,2042.8802993589281,0.29448948991534807,OnTrack,7320,-8216,4483
226,2022-08-28 14:05:55.333,0 days 02:04:55.253000,,,0 days 00:00:29.609000,11362,319,8,100,False,0,car,2056.3458333333324,0.2964306013122343,OnTrack,7363,-8344,4488
227,2022-08-28 14:05:55.401,0 days 02:04:55.321000,,,0 days 00:00:29.677000,11343,319,8,100,False,0,pos,2062.3828177159776,0.2973008571231255,OnTrack,7383,-8401,4491
228,2022-08-28 14:05:55.581,0 days 02:04:55.501000,,,0 days 00:00:29.857000,11324,319,8,100,False,0,pos,2078.3894790791983,0.2996082823509187,OnTrack,7434,-8553,4498
229,2022-08-28 14:05:55.613,0 days 02:04:55.533000,,,0 days 00:00:29.889000,11305,320,8,100,False,0,car,2081.2347222222215,0.30001843570260406,OnTrack,7443,-8579,4499
230,2022-08-28 14:05:55.741,0 days 02:04:55.661000,,,0 days 00:00:30.017000,11351,320,8,100,False,0,pos,2092.612345212681,0.3016585662535526,OnTrack,7479,-8687,4505
231,2022-08-28 14:05:55.773,0 days 02:04:55.693000,,,0 days 00:00:30.049000,11397,320,8,100,False,0,car,2095.4569444444437,0.30206862678281526,OnTrack,7488,-8713,4506
232,2022-08-28 14:05:56.081,0 days 02:04:56.001000,,,0 days 00:00:30.357000,11394,320,8,100,False,0,pos,2122.8436463073076,0.3060165310553218,OnTrack,7576,-8974,4518
233,2022-08-28 14:05:56.121,0 days 02:04:56.041000,,,0 days 00:00:30.397000,11391,320,8,100,False,0,pos,2126.3964390508945,0.3065286805548114,OnTrack,7587,-9007,4521
234,2022-08-28 14:05:56.173,0 days 02:04:56.093000,,,0 days 00:00:30.449000,11388,320,8,100,False,0,car,2131.012499999999,0.30719410448334333,OnTrack,7601,-9050,4524
235,2022-08-28 14:05:56.381,0 days 02:04:56.301000,,,0 days 00:00:30.657000,11369,319,8,100,False,0,pos,2149.447749379255,0.3098516205345104,OnTrack,7661,-9226,4531
236,2022-08-28 14:05:56.573,0 days 02:04:56.493000,,,0 days 00:00:30.849000,11351,319,8,100,False,0,car,2166.4569444444433,0.3123035650660573,OnTrack,7714,-9386,4538
237,2022-08-28 14:05:56.601,0 days 02:04:56.521000,,,0 days 00:00:30.877000,11338,319,8,100,False,0,pos,2168.939286327116,0.3126614047275652,OnTrack,7723,-9412,4540
238,2022-08-28 14:05:56.773,0 days 02:04:56.693000,,,0 days 00:00:31.049000,11326,319,8,100,False,0,car,2184.179166666666,0.31485829535741433,OnTrack,7779,-9578,4547
239,2022-08-28 14:05:56.821,0 days 02:04:56.741000,,,0 days 00:00:31.097000,11254,318,8,100,False,0,pos,2188.417954232932,0.3154693337959567,OnTrack,7795,-9623,4550
240,2022-08-28 14:05:57.053,0 days 02:04:56.973000,,,0 days 00:00:31.329000,11183,317,8,100,False,0,car,2208.8347222222214,0.3184124938003743,OnTrack,7859,-9818,4559
241,2022-08-28 14:05:57.101,0 days 02:04:57.021000,,,0 days 00:00:31.377000,11175,316,8,100,False,0,pos,2213.0573386957094,0.3190212011102327,OnTrack,7872,-9858,4562
242,2022-08-28 14:05:57.181,0 days 02:04:57.101000,,,0 days 00:00:31.457000,11168,315,8,100,False,0,pos,2220.0961448833937,0.32003587360204466,OnTrack,7894,-9925,4566
243,2022-08-28 14:05:57.454,0 days 02:04:57.374000,,,0 days 00:00:31.730000,11161,315,8,100,False,0,car,2243.9222222222215,0.3234704993921103,OnTrack,7990,-10216,4580
244,2022-08-28 14:05:57.500,0 days 02:04:57.420000,,,0 days 00:00:31.776000,11104,309,8,66,False,0,pos,2247.8683686866584,0.3240393524276053,OnTrack,8004,-10258,4582
245,2022-08-28 14:05:57.820,0 days 02:04:57.740000,,,0 days 00:00:32.096000,11047,303,8,33,False,0,pos,2274.3935909041807,0.3278630709113464,OnTrack,8070,-10453,4591
246,2022-08-28 14:05:57.854,0 days 02:04:57.774000,,,0 days 00:00:32.130000,10990,298,8,0,True,0,car,2277.033333333333,0.32824360050072715,OnTrack,8078,-10476,4591
247,2022-08-28 14:05:58.060,0 days 02:04:57.980000,,,0 days 00:00:32.336000,10344,274,8,0,True,0,pos,2292.164368436169,0.33042480064775664,OnTrack,8134,-10637,4597
248,2022-08-28 14:05:58.294,0 days 02:04:58.214000,,,0 days 00:00:32.570000,9699,251,8,0,True,0,car,2307.7111111111103,0.332665926729214,OnTrack,8190,-10807,4607
249,2022-08-28 14:05:58.361,0 days 02:04:58.281000,,,0 days 00:00:32.637000,10038,237,8,0,True,0,pos,2311.8752484918605,0.33326620404041,OnTrack,8207,-10859,4610
250,2022-08-28 14:05:58.561,0 days 02:04:58.481000,,,0 days 00:00:32.837000,10378,224,8,0,True,0,pos,2323.5984079895684,0.3349561450818699,OnTrack,8255,-11016,4617
251,2022-08-28 14:05:58.654,0 days 02:04:58.574000,,,0 days 00:00:32.930000,10718,211,8,0,True,0,car,2328.81111111111,0.33570757740212115,OnTrack,8269,-11067,4619
252,2022-08-28 14:05:58.854,0 days 02:04:58.774000,,,0 days 00:00:33.130000,9932,195,6,0,True,0,car,2339.6444444444437,0.3372692463890008,OnTrack,8285,-11140,4622
253,2022-08-28 14:05:58.921,0 days 02:04:58.841000,,,0 days 00:00:33.197000,9869,192,6,0,True,0,pos,2343.2123894843744,0.3377835801535316,OnTrack,8291,-11169,4624
254,2022-08-28 14:05:59.081,0 days 02:04:59.001000,,,0 days 00:00:33.357000,9806,190,6,0,True,0,pos,2351.527759258966,0.33898227446966245,OnTrack,8305,-11250,4627
255,2022-08-28 14:05:59.094,0 days 02:04:59.014000,,,0 days 00:00:33.370000,9743,188,5,0,True,0,car,2352.177777777777,0.33907597727843697,OnTrack,8305,-11256,4627
256,2022-08-28 14:05:59.294,0 days 02:04:59.214000,,,0 days 00:00:33.570000,10081,172,4,0,True,0,car,2361.733333333332,0.34045344941045386,OnTrack,8315,-11342,4629
257,2022-08-28 14:05:59.401,0 days 02:04:59.321000,,,0 days 00:00:33.677000,9843,168,4,0,True,0,pos,2366.667295525761,0.34116470009399413,OnTrack,8313,-11399,4632
258,2022-08-28 14:05:59.534,0 days 02:04:59.454000,,,0 days 00:00:33.810000,9605,164,4,0,True,0,car,2372.6666666666656,0.34202953380336626,OnTrack,8299,-11490,4635
259,2022-08-28 14:05:59.621,0 days 02:04:59.541000,,,0 days 00:00:33.897000,9450,161,4,0,True,0,pos,2376.508491911652,0.3425833485114992,OnTrack,8289,-11543,4638
260,2022-08-28 14:05:59.694,0 days 02:04:59.614000,,,0 days 00:00:33.970000,9295,158,4,0,True,0,car,2379.6888888888875,0.3430418156492205,OnTrack,8282,-11572,4639
261,2022-08-28 14:05:59.934,0 days 02:04:59.854000,,,0 days 00:00:34.210000,8992,153,4,0,True,0,car,2389.888888888888,0.34451218706455955,OnTrack,8259,-11620,4639
262,2022-08-28 14:05:59.941,0 days 02:04:59.861000,,,0 days 00:00:34.217000,8892,150,4,5,True,0,pos,2390.1792925415198,0.3445540499302204,OnTrack,8258,-11622,4640
263,2022-08-28 14:06:00.141,0 days 02:05:00.061000,,,0 days 00:00:34.417000,8792,147,4,11,True,0,pos,2398.2947513066997,0.34572392626264026,OnTrack,8218,-11692,4643
264,2022-08-28 14:06:00.414,0 days 02:05:00.334000,,,0 days 00:00:34.690000,8692,144,4,17,False,0,car,2409.088888888888,0.34727994502284476,OnTrack,8160,-11767,4647
265,2022-08-28 14:06:00.461,0 days 02:05:00.381000,,,0 days 00:00:34.737000,8766,144,4,22,False,0,pos,2410.954382754041,0.3475488635380223,OnTrack,8144,-11786,4649
266,2022-08-28 14:06:00.621,0 days 02:05:00.541000,,,0 days 00:00:34.897000,8840,144,4,28,False,0,pos,2417.3239897181065,0.34846706824458173,OnTrack,8073,-11863,4653
267,2022-08-28 14:06:00.774,0 days 02:05:00.694000,,,0 days 00:00:35.050000,8914,144,4,34,False,0,car,2423.488888888888,0.34935576349155867,OnTrack,8037,-11901,4654
268,2022-08-28 14:06:00.941,0 days 02:05:00.861000,,,0 days 00:00:35.217000,9064,146,4,46,False,0,pos,2430.3368256182025,0.3503429213759541,OnTrack,8012,-11928,4656
269,2022-08-28 14:06:00.974,0 days 02:05:00.894000,,,0 days 00:00:35.250000,9214,148,4,58,False,0,car,2431.7111111111103,0.35054103020980576,OnTrack,8004,-11935,4656
270,2022-08-28 14:06:01.201,0 days 02:05:01.121000,,,0 days 00:00:35.477000,9177,150,4,32,False,0,pos,2441.300051443858,0.3519233148930081,OnTrack,7938,-12007,4658
271,2022-08-28 14:06:01.214,0 days 02:05:01.134000,,,0 days 00:00:35.490000,9140,152,4,6,False,0,car,2441.8444444444435,0.35200179135445625,OnTrack,7934,-12011,4658
272,2022-08-28 14:06:01.381,0 days 02:05:01.301000,,,0 days 00:00:35.657000,8932,150,4,3,False,0,pos,2448.738177395864,0.352995550950216,OnTrack,7892,-12065,4659
273,2022-08-28 14:06:01.493,0 days 02:05:01.413000,,,0 days 00:00:35.769000,8725,148,4,0,False,0,car,2453.314444444444,0.35365523842641106,OnTrack,7867,-12102,4660
274,2022-08-28 14:06:01.541,0 days 02:05:01.461000,,,0 days 00:00:35.817000,8738,147,4,7,False,0,pos,2455.274515009227,0.3539377905568527,OnTrack,7858,-12119,4661
275,2022-08-28 14:06:01.853,0 days 02:05:01.773000,,,0 days 00:00:36.129000,8752,146,4,15,False,0,car,2467.9144444444437,0.3557598877071904,OnTrack,7812,-12233,4663
276,2022-08-28 14:06:02.041,0 days 02:05:01.961000,,,0 days 00:00:36.317000,8767,144,4,23,False,0,pos,2475.3301138668717,0.35682888656447875,OnTrack,7798,-12306,4665
277,2022-08-28 14:06:02.053,0 days 02:05:01.973000,,,0 days 00:00:36.329000,8782,142,4,32,False,0,car,2475.8033333333324,0.356897103071995,OnTrack,7797,-12310,4665
278,2022-08-28 14:06:02.241,0 days 02:05:02.161000,,,0 days 00:00:36.517000,8816,142,4,35,False,0,pos,2483.2522351949665,0.3579708925203296,OnTrack,7791,-12385,4667
279,2022-08-28 14:06:02.333,0 days 02:05:02.253000,,,0 days 00:00:36.609000,8850,143,4,38,False,0,car,2486.9255555555546,0.3585004165651915,OnTrack,7790,-12422,4667
280,2022-08-28 14:06:02.541,0 days 02:05:02.461000,,,0 days 00:00:36.817000,8985,144,4,45,False,0,pos,2495.3171352432755,0.35971009684973687,OnTrack,7796,-12506,4670
281,2022-08-28 14:06:02.613,0 days 02:05:02.533000,,,0 days 00:00:36.889000,9121,146,4,52,False,0,car,2498.28111111111,0.36013736600579765,OnTrack,7799,-12531,4670
282,2022-08-28 14:06:02.761,0 days 02:05:02.681000,,,0 days 00:00:37.037000,9378,149,4,57,False,0,pos,2504.4981063026416,0.36103357110569256,OnTrack,7812,-12595,4672
283,2022-08-28 14:06:02.941,0 days 02:05:02.861000,,,0 days 00:00:37.217000,9635,152,4,62,False,0,pos,2512.288614984861,0.3621566045642499,OnTrack,7846,-12718,4674
284,2022-08-28 14:06:03.093,0 days 02:05:03.013000,,,0 days 00:00:37.369000,9893,156,4,68,False,0,car,2519.0811111111097,0.3631357704606065,OnTrack,7860,-12765,4674
285,2022-08-28 14:06:03.241,0 days 02:05:03.161000,,,0 days 00:00:37.517000,10203,162,4,78,False,0,pos,2525.886064471844,0.36411673211789464,OnTrack,7872,-12794,4675
286,2022-08-28 14:06:03.493,0 days 02:05:03.413000,,,0 days 00:00:37.769000,10513,169,4,89,False,0,car,2537.8588888888876,0.365842663371198,OnTrack,7911,-12900,4675
287,2022-08-28 14:06:03.561,0 days 02:05:03.481000,,,0 days 00:00:37.837000,10682,173,4,89,False,0,pos,2541.1580813107657,0.36631825535461293,OnTrack,7924,-12933,4676
288,2022-08-28 14:06:03.733,0 days 02:05:03.653000,,,0 days 00:00:38.009000,10852,177,4,90,False,0,car,2549.6588888888873,0.3675436812830607,OnTrack,7953,-13012,4677
289,2022-08-28 14:06:03.861,0 days 02:05:03.781000,,,0 days 00:00:38.137000,10575,179,4,69,False,0,pos,2556.1741245136827,0.3684828789523643,OnTrack,7975,-13072,4678
290,2022-08-28 14:06:04.041,0 days 02:05:03.961000,,,0 days 00:00:38.317000,10298,182,4,48,False,0,pos,2565.491856608181,0.3698260678668288,OnTrack,8004,-13159,4678
291,2022-08-28 14:06:04.094,0 days 02:05:04.014000,,,0 days 00:00:38.370000,10022,185,4,27,False,0,car,2568.2102777777764,0.3702179393161058,OnTrack,8011,-13185,4677
292,2022-08-28 14:06:04.160,0 days 02:05:04.080000,,,0 days 00:00:38.436000,9673,184,4,27,False,0,pos,2571.575571246901,0.3707030600338733,OnTrack,8020,-13218,4678
293,2022-08-28 14:06:04.254,0 days 02:05:04.174000,,,0 days 00:00:38.530000,9325,183,5,27,False,0,car,2576.3436111111096,0.37139039234010157,OnTrack,8030,-13265,4677
294,2022-08-28 14:06:04.360,0 days 02:05:04.280000,,,0 days 00:00:38.636000,9321,182,5,27,False,0,pos,2581.7096425548552,0.3721639275605618,OnTrack,8039,-13317,4678
295,2022-08-28 14:06:04.494,0 days 02:05:04.414000,,,0 days 00:00:38.770000,9317,182,5,27,False,0,car,2588.476944444443,0.3731394616054068,OnTrack,8045,-13381,4678
296,2022-08-28 14:06:04.520,0 days 02:05:04.440000,,,0 days 00:00:38.796000,9356,181,5,28,False,0,pos,2589.7877961537765,0.3733284262017943,OnTrack,8046,-13396,4678
297,2022-08-28 14:06:04.734,0 days 02:05:04.654000,,,0 days 00:00:39.010000,9396,181,5,30,False,0,car,2600.5436111111094,0.3748789206000235,OnTrack,8026,-13553,4676
298,2022-08-28 14:06:04.881,0 days 02:05:04.801000,,,0 days 00:00:39.157000,9291,180,5,32,False,0,pos,2607.892514604668,0.37593829487757385,OnTrack,8007,-13651,4676
299,2022-08-28 14:06:04.894,0 days 02:05:04.814000,,,0 days 00:00:39.170000,9187,180,5,35,False,0,car,2608.5436111111094,0.3760321530826423,OnTrack,8005,-13657,4675
300,2022-08-28 14:06:05.294,0 days 02:05:05.214000,,,0 days 00:00:39.570000,9583,182,5,62,False,0,car,2628.7658333333316,0.37894726852481764,OnTrack,7959,-13770,4674
301,2022-08-28 14:06:05.301,0 days 02:05:05.221000,,,0 days 00:00:39.577000,9661,183,5,64,False,0,pos,2629.1229542057604,0.3789987489486059,OnTrack,7958,-13773,4674
302,2022-08-28 14:06:05.461,0 days 02:05:05.381000,,,0 days 00:00:39.737000,9740,184,5,67,False,0,pos,2637.3298447418374,0.38018180554204345,OnTrack,7919,-13845,4674
303,2022-08-28 14:06:05.494,0 days 02:05:05.414000,,,0 days 00:00:39.770000,9819,185,5,70,False,0,car,2639.0436111111094,0.3804288519226266,OnTrack,7910,-13859,4674
304,2022-08-28 14:06:05.641,0 days 02:05:05.561000,,,0 days 00:00:39.917000,10018,188,5,79,False,0,pos,2646.787666265892,0.3815451889165874,OnTrack,7867,-13923,4674
305,2022-08-28 14:06:05.774,0 days 02:05:05.694000,,,0 days 00:00:40.050000,10218,192,5,89,False,0,car,2653.976944444443,0.3825815525568484,OnTrack,7823,-13977,4673
306,2022-08-28 14:06:05.801,0 days 02:05:05.721000,,,0 days 00:00:40.077000,10413,196,5,92,False,0,pos,2655.460552826329,0.38279542072903305,OnTrack,7814,-13988,4673
307,2022-08-28 14:06:06.001,0 days 02:05:05.921000,,,0 days 00:00:40.277000,10609,200,5,96,False,0,pos,2666.7039136986514,0.384416196850504,OnTrack,7737,-14066,4673
308,2022-08-28 14:06:06.214,0 days 02:05:06.134000,,,0 days 00:00:40.490000,10805,205,5,100,False,0,car,2679.032499999998,0.38619341262393925,OnTrack,7643,-14142,4670
309,2022-08-28 14:06:06.281,0 days 02:05:06.201000,,,0 days 00:00:40.557000,10932,209,5,100,False,0,pos,2682.962029210924,0.38675987021486913,OnTrack,7612,-14165,4670
310,2022-08-28 14:06:06.534,0 days 02:05:06.454000,,,0 days 00:00:40.810000,11060,214,5,100,False,0,car,2698.0547222222203,0.3889355431937218,OnTrack,7488,-14249,4666
311,2022-08-28 14:06:06.541,0 days 02:05:06.461000,,,0 days 00:00:40.817000,11194,216,5,100,False,0,pos,2698.479261349501,0.38899674223268726,OnTrack,7485,-14252,4666
312,2022-08-28 14:06:06.721,0 days 02:05:06.641000,,,0 days 00:00:40.997000,11328,219,5,100,False,0,pos,2709.528326185871,0.3905895097916701,OnTrack,7395,-14313,4663
313,2022-08-28 14:06:06.814,0 days 02:05:06.734000,,,0 days 00:00:41.090000,11463,222,5,100,False,0,car,2715.321388888887,0.3914246033020408,OnTrack,7347,-14344,4661
314,2022-08-28 14:06:06.901,0 days 02:05:06.821000,,,0 days 00:00:41.177000,11603,224,5,100,False,0,pos,2720.7868559662834,0.392212472572833,OnTrack,7302,-14375,4660
315,2022-08-28 14:06:06.974,0 days 02:05:06.894000,,,0 days 00:00:41.250000,11743,227,5,100,False,0,car,2725.4102777777757,0.3928789575995656,OnTrack,7263,-14401,4658
316,2022-08-28 14:06:07.081,0 days 02:05:07.001000,,,0 days 00:00:41.357000,11662,229,5,100,False,0,pos,2732.252996572108,0.39386536329744687,OnTrack,7208,-14439,4656
317,2022-08-28 14:06:07.254,0 days 02:05:07.174000,,,0 days 00:00:41.530000,11582,232,5,100,False,0,car,2743.4547222222204,0.39548013753258365,OnTrack,7125,-14495,4652
318,2022-08-28 14:06:07.381,0 days 02:05:07.301000,,,0 days 00:00:41.657000,11127,234,5,100,False,0,pos,2751.7557937612646,0.39667677070000473,OnTrack,7050,-14549,4649
319,2022-08-28 14:06:07.534,0 days 02:05:07.454000,,,0 days 00:00:41.810000,10672,236,6,100,False,0,car,2761.8102777777763,0.39812616539548135,OnTrack,6927,-14637,4643
320,2022-08-28 14:06:07.601,0 days 02:05:07.521000,,,0 days 00:00:41.877000,10786,237,6,100,False,0,pos,2766.2187006848826,0.39876165745718084,OnTrack,6880,-14672,4642
321,2022-08-28 14:06:07.734,0 days 02:05:07.654000,,,0 days 00:00:42.010000,10900,238,6,100,False,0,car,2775.032499999999,0.40003220241536525,OnTrack,6812,-14721,4639
322,2022-08-28 14:06:07.973,0 days 02:05:07.893000,,,0 days 00:00:42.249000,11061,245,6,100,False,0,car,2791.2977777777764,0.40237690824938416,OnTrack,6731,-14781,4634
323,2022-08-28 14:06:08.001,0 days 02:05:07.921000,,,0 days 00:00:42.277000,11115,246,6,100,False,0,pos,2793.2187133797847,0.4026538189160411,OnTrack,6718,-14792,4634
324,2022-08-28 14:06:08.213,0 days 02:05:08.133000,,,0 days 00:00:42.489000,11170,248,6,100,False,0,car,2807.8311111111097,0.4047602553801297,OnTrack,6584,-14892,4626
325,2022-08-28 14:06:08.241,0 days 02:05:08.161000,,,0 days 00:00:42.517000,11232,249,6,100,False,0,pos,2809.7742801848026,0.4050403710920051,OnTrack,6567,-14906,4626
326,2022-08-28 14:06:08.413,0 days 02:05:08.333000,,,0 days 00:00:42.689000,11295,251,6,100,False,0,car,2821.775555555554,0.4067704036658056,OnTrack,6471,-14978,4620
327,2022-08-28 14:06:08.461,0 days 02:05:08.381000,,,0 days 00:00:42.737000,11318,252,6,100,False,0,pos,2825.1388012337884,0.4072552291862016,OnTrack,6446,-14998,4619
328,2022-08-28 14:06:08.573,0 days 02:05:08.493000,,,0 days 00:00:42.849000,11342,253,6,100,False,0,car,2833.0199999999986,0.4083913359885976,OnTrack,6383,-15046,4615
329,2022-08-28 14:06:08.701,0 days 02:05:08.621000,,,0 days 00:00:42.977000,11430,255,6,100,False,0,pos,2842.119951628735,0.4097031309646626,OnTrack,6313,-15102,4611
330,2022-08-28 14:06:08.853,0 days 02:05:08.773000,,,0 days 00:00:43.129000,11518,257,6,100,False,0,car,2853.0088888888877,0.4112728154833633,OnTrack,6228,-15166,4605
331,2022-08-28 14:06:08.861,0 days 02:05:08.781000,,,0 days 00:00:43.137000,11530,257,6,91,False,0,pos,2853.5827724198616,0.4113555431245082,OnTrack,6223,-15171,4605
332,2022-08-28 14:06:09.121,0 days 02:05:09.041000,,,0 days 00:00:43.397000,11543,258,6,83,False,0,pos,2872.2864904564954,0.4140517600227069,OnTrack,5997,-15348,4591
333,2022-08-28 14:06:09.133,0 days 02:05:09.053000,,,0 days 00:00:43.409000,11556,259,6,75,False,0,car,2873.1533333333323,0.4141767189430688,OnTrack,5989,-15353,4590
334,2022-08-28 14:06:09.413,0 days 02:05:09.333000,,,0 days 00:00:43.689000,10811,255,6,0,True,0,car,2892.9866666666653,0.4170357744728946,OnTrack,5907,-15419,4584
335,2022-08-28 14:06:09.481,0 days 02:05:09.401000,,,0 days 00:00:43.757000,10409,237,6,0,True,0,pos,2897.3543899830743,0.41766539952334136,OnTrack,5875,-15442,4582
336,2022-08-28 14:06:09.653,0 days 02:05:09.573000,,,0 days 00:00:43.929000,10008,220,6,0,True,0,car,2907.6533333333323,0.41915003402436246,OnTrack,5736,-15532,4570
337,2022-08-28 14:06:09.761,0 days 02:05:09.681000,,,0 days 00:00:44.037000,10212,210,6,0,True,0,pos,2913.877285984219,0.4200472420702729,OnTrack,5660,-15581,4564
338,2022-08-28 14:06:09.973,0 days 02:05:09.893000,,,0 days 00:00:44.249000,10417,201,5,0,True,0,car,2925.519999999999,0.4217255865688778,OnTrack,5606,-15613,4559
339,2022-08-28 14:06:10.061,0 days 02:05:09.981000,,,0 days 00:00:44.337000,10505,190,5,0,True,0,pos,2930.0725691438915,0.4223818578958909,OnTrack,5583,-15626,4558
340,2022-08-28 14:06:10.213,0 days 02:05:10.133000,,,0 days 00:00:44.489000,10593,180,5,0,True,0,car,2937.519999999999,0.4234554352928061,OnTrack,5513,-15663,4552
